order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,preferred_category,product_name,category,gender,order_amount,recency_days,frequency,monetary,tenure_days,avg_order_value,purchase_intensity,inactive_ratio
ORD6616,CUST2616,32,PROD1816,India,2023-07-25,2024-12-03,0,active,2024-10-24,260.12,7,Beauty,Cricket Bat,Sports,Male,1820.8400000000001,261,44,1820.8400000000001,758,41.38272727272727,0.05804749340369393,0.34432717678100266
ORD6617,CUST2617,50,PROD1817,Canada,2022-11-01,2023-03-16,0,active,2023-09-01,161.93,8,Beauty,Cricket Bat,Sports,Female,1295.44,889,43,1295.44,1024,30.12651162790698,0.0419921875,0.8681640625
ORD6618,CUST2618,45,PROD1818,UK,2022-10-05,2024-08-03,1,active,2024-10-20,191.99,7,Electronics,Lamp,Home,Female,1343.93,383,3,1343.93,1051,447.9766666666667,0.0028544243577545195,0.3644148430066603
ORD6619,CUST2619,22,PROD1819,Germany,2021-03-26,2024-09-18,2,cancelled,2022-02-28,91.6,9,Home,Shirt,Clothing,Male,824.4,337,37,824.4,1609,22.28108108108108,0.022995649471721565,0.20944686140459912
ORD6620,CUST2620,65,PROD1820,India,2021-05-04,2022-09-05,0,active,2022-04-08,109.84,8,Home,Chair,Home,Male,878.72,1081,12,878.72,1570,73.22666666666667,0.007643312101910828,0.6885350318471337
ORD6621,CUST2621,57,PROD1821,USA,2023-08-19,2025-01-06,2,paused,2024-05-31,502.39,2,Clothing,Laptop,Electronics,Male,1004.78,227,34,1004.78,733,29.55235294117647,0.04638472032742155,0.3096862210095498
ORD6622,CUST2622,66,PROD1822,Pakistan,2021-12-10,2024-01-28,3,active,2023-12-19,201.65,9,Beauty,T-Shirt,Clothing,Male,1814.8500000000001,571,21,1814.8500000000001,1350,86.42142857142858,0.015555555555555555,0.422962962962963
ORD6623,CUST2623,24,PROD1823,India,2022-08-06,2024-07-18,4,active,2025-08-14,418.77,4,Home,Skirt,Clothing,Female,1675.08,399,32,1675.08,1111,52.34625,0.0288028802880288,0.35913591359135916
ORD6624,CUST2624,46,PROD1824,Germany,2021-05-04,2023-08-29,4,cancelled,2023-05-05,642.34,2,Beauty,Shirt,Clothing,Female,1284.68,723,42,1284.68,1570,30.58761904761905,0.0267515923566879,0.4605095541401274
ORD6625,CUST2625,50,PROD1825,Germany,2021-12-23,2025-01-07,4,paused,2023-07-03,935.56,2,Beauty,Gaming Console,Electronics,Male,1871.12,226,47,1871.12,1337,39.81106382978723,0.035153328347045626,0.16903515332834704
ORD6626,CUST2626,46,PROD1826,Pakistan,2021-10-15,2022-09-02,2,cancelled,2024-06-02,339.15,4,Home,Basketball,Sports,Male,1356.6,1084,27,1356.6,1406,50.24444444444444,0.019203413940256046,0.7709815078236131
ORD6627,CUST2627,23,PROD1827,UK,2020-11-04,2023-06-07,4,active,2024-01-11,375.92,4,Electronics,Smartwatch,Electronics,Male,1503.68,806,26,1503.68,1751,57.83384615384615,0.014848657909765849,0.4603083952027413
ORD6628,CUST2628,64,PROD1828,Canada,2022-04-02,2022-08-01,1,active,2022-10-28,1105.58,1,Sports,Foundation,Beauty,Female,1105.58,1116,30,1105.58,1237,36.852666666666664,0.024252223120452707,0.9021827000808408
ORD6629,CUST2629,32,PROD1829,Germany,2021-10-18,2024-06-10,5,active,2023-12-27,95.07,9,Electronics,T-Shirt,Clothing,Female,855.6299999999999,437,45,855.6299999999999,1403,19.013999999999996,0.03207412687099073,0.3114754098360656
ORD6630,CUST2630,36,PROD1830,USA,2023-01-24,2024-12-26,3,cancelled,2025-08-09,166.35,8,Beauty,Cricket Bat,Sports,Male,1330.8,238,43,1330.8,940,30.948837209302326,0.045744680851063826,0.2531914893617021
ORD6631,CUST2631,26,PROD1831,Pakistan,2023-05-05,2024-10-02,2,active,2024-02-04,476.29,4,Home,Football,Sports,Male,1905.16,323,21,1905.16,839,90.72190476190477,0.025029797377830752,0.38498212157330153
ORD6632,CUST2632,67,PROD1832,UK,2021-01-14,2022-12-30,3,paused,2022-09-03,498.96,3,Sports,Football,Sports,Male,1496.8799999999999,965,40,1496.8799999999999,1680,37.422,0.023809523809523808,0.5744047619047619
ORD6633,CUST2633,61,PROD1833,Canada,2023-01-29,2025-05-14,0,paused,2024-07-14,212.7,4,Electronics,Moisturizer,Beauty,Male,850.8,99,29,850.8,935,29.337931034482757,0.031016042780748664,0.10588235294117647
ORD6634,CUST2634,22,PROD1834,Canada,2021-06-24,2024-06-20,1,active,2023-12-24,1839.2,1,Clothing,Lipstick,Beauty,Female,1839.2,427,48,1839.2,1519,38.31666666666667,0.031599736668861095,0.28110599078341014
ORD6635,CUST2635,62,PROD1835,UK,2022-03-05,2025-07-09,1,active,2024-10-10,317.92,4,Electronics,Running Shoes,Sports,Male,1271.68,43,23,1271.68,1265,55.2904347826087,0.01818181818181818,0.03399209486166008
ORD6636,CUST2636,45,PROD1836,Pakistan,2023-03-22,2023-08-17,1,paused,2024-10-31,125.84,9,Electronics,Smartwatch,Electronics,Female,1132.56,735,49,1132.56,883,23.1134693877551,0.05549263873159683,0.8323895809739524
ORD6637,CUST2637,59,PROD1837,India,2023-05-20,2023-09-16,3,active,2025-07-08,53.62,8,Home,Dining Table,Home,Male,428.96,705,30,428.96,824,14.298666666666666,0.03640776699029126,0.8555825242718447
ORD6638,CUST2638,42,PROD1838,Germany,2021-11-14,2024-11-27,5,active,2022-06-03,223.59,7,Sports,Bluetooth Speaker,Electronics,Male,1565.13,267,4,1565.13,1376,391.2825,0.0029069767441860465,0.19404069767441862
ORD6639,CUST2639,26,PROD1839,USA,2021-06-15,2022-11-10,0,paused,2025-04-14,49.19,3,Home,Sofa,Home,Female,147.57,1015,29,147.57,1528,5.088620689655172,0.018979057591623036,0.6642670157068062
ORD6640,CUST2640,37,PROD1840,India,2023-06-09,2024-04-24,2,active,2023-10-03,211.0,7,Sports,Shampoo,Beauty,Female,1477.0,484,15,1477.0,804,98.46666666666667,0.018656716417910446,0.6019900497512438
ORD6641,CUST2641,36,PROD1841,Germany,2021-08-21,2022-09-23,0,active,2024-01-03,905.81,2,Beauty,Headphones,Electronics,Male,1811.62,1063,46,1811.62,1461,39.383043478260866,0.03148528405201916,0.7275838466803559
ORD6642,CUST2642,60,PROD1842,Germany,2023-05-06,2023-06-06,5,active,2025-04-02,97.72,8,Clothing,Skirt,Clothing,Female,781.76,807,2,781.76,838,390.88,0.002386634844868735,0.9630071599045346
ORD6643,CUST2643,34,PROD1843,India,2021-10-09,2022-02-28,1,cancelled,2025-06-10,410.74,3,Home,Smartphone,Electronics,Male,1232.22,1270,39,1232.22,1412,31.595384615384617,0.02762039660056657,0.8994334277620396
ORD6644,CUST2644,43,PROD1844,Canada,2022-10-20,2024-07-21,0,active,2023-07-25,91.62,6,Sports,Hoodie,Clothing,Female,549.72,396,9,549.72,1036,61.080000000000005,0.008687258687258687,0.38223938223938225
ORD6645,CUST2645,55,PROD1845,India,2022-08-04,2024-06-11,2,cancelled,2023-05-16,173.84,5,Home,Laptop,Electronics,Female,869.2,436,46,869.2,1113,18.895652173913046,0.04132973944294699,0.3917340521114106
ORD6646,CUST2646,33,PROD1846,UK,2021-01-28,2025-05-07,5,active,2021-07-22,255.81,6,Electronics,Yoga Mat,Sports,Female,1534.8600000000001,106,35,1534.8600000000001,1666,43.85314285714286,0.02100840336134454,0.06362545018007203
ORD6647,CUST2647,40,PROD1847,Pakistan,2022-07-12,2023-11-16,2,cancelled,2024-04-14,358.63,2,Clothing,Nail Polish,Beauty,Male,717.26,644,6,717.26,1136,119.54333333333334,0.00528169014084507,0.5669014084507042
ORD6648,CUST2648,47,PROD1848,Germany,2022-11-12,2023-12-11,2,paused,2023-07-25,12.28,4,Clothing,Yoga Mat,Sports,Female,49.12,619,35,49.12,1013,1.4034285714285712,0.034550839091806514,0.6110562685093781
ORD6649,CUST2649,54,PROD1849,India,2021-04-30,2021-09-24,4,active,2025-02-08,112.04,8,Clothing,Skirt,Clothing,Male,896.32,1427,29,896.32,1574,30.907586206896553,0.018424396442185513,0.9066073697585769
ORD6650,CUST2650,36,PROD1850,UK,2023-04-01,2024-10-12,0,paused,2024-08-10,1885.06,1,Electronics,Camera,Electronics,Female,1885.06,313,33,1885.06,873,57.123030303030305,0.037800687285223365,0.35853379152348225
ORD6651,CUST2651,26,PROD1851,Pakistan,2020-12-17,2022-01-18,3,paused,2024-07-27,714.4,2,Electronics,Sofa,Home,Male,1428.8,1311,30,1428.8,1708,47.626666666666665,0.01756440281030445,0.7675644028103045
ORD6652,CUST2652,21,PROD1852,India,2021-06-18,2022-09-01,2,active,2023-02-17,277.69,6,Electronics,Sneakers,Clothing,Female,1666.1399999999999,1085,10,1666.1399999999999,1525,166.61399999999998,0.006557377049180328,0.7114754098360656
ORD6653,CUST2653,62,PROD1853,Pakistan,2020-10-06,2023-05-09,5,cancelled,2024-02-24,108.33,8,Electronics,Laptop,Electronics,Male,866.64,835,33,866.64,1780,26.26181818181818,0.01853932584269663,0.4691011235955056
ORD6654,CUST2654,55,PROD1854,Germany,2021-01-01,2021-10-07,5,paused,2023-01-01,1831.4,1,Sports,Headphones,Electronics,Female,1831.4,1414,4,1831.4,1693,457.85,0.002362669816893089,0.835203780271707
ORD6655,CUST2655,42,PROD1855,Germany,2021-01-10,2021-05-29,2,cancelled,2021-12-01,524.46,1,Beauty,Nail Polish,Beauty,Female,524.46,1545,12,524.46,1684,43.705000000000005,0.007125890736342043,0.917458432304038
ORD6656,CUST2656,35,PROD1856,Canada,2022-08-28,2025-05-05,5,active,2024-07-05,351.58,3,Sports,Shampoo,Beauty,Male,1054.74,108,13,1054.74,1089,81.13384615384615,0.011937557392102846,0.09917355371900827
ORD6657,CUST2657,69,PROD1857,India,2020-08-20,2025-08-20,5,active,2022-06-17,79.3,9,Electronics,Hoodie,Clothing,Other,713.6999999999999,1,34,713.6999999999999,1827,20.991176470588233,0.018609742747673783,0.0005473453749315818
ORD6658,CUST2658,42,PROD1858,UK,2021-02-05,2025-03-19,0,active,2024-10-01,428.49,3,Beauty,Bluetooth Speaker,Electronics,Male,1285.47,155,38,1285.47,1658,33.82815789473684,0.022919179734620022,0.09348612786489746
ORD6659,CUST2659,34,PROD1859,India,2021-03-02,2023-01-17,2,active,2025-05-14,63.22,5,Beauty,Sofa,Home,Male,316.1,947,15,316.1,1633,21.073333333333334,0.009185548071034905,0.5799142682180036
ORD6660,CUST2660,39,PROD1860,Germany,2021-04-28,2022-10-02,0,paused,2025-07-04,137.12,8,Clothing,Perfume,Beauty,Male,1096.96,1054,20,1096.96,1576,54.848,0.012690355329949238,0.6687817258883249
ORD6661,CUST2661,21,PROD1861,USA,2021-01-04,2023-12-07,1,active,2022-04-23,209.09,3,Clothing,Football,Sports,Male,627.27,623,16,627.27,1690,39.204375,0.009467455621301775,0.36863905325443785
ORD6662,CUST2662,55,PROD1862,Germany,2022-07-06,2024-11-25,4,active,2022-11-08,294.64,4,Home,Camera,Electronics,Female,1178.56,269,22,1178.56,1142,53.57090909090909,0.01926444833625219,0.23555166374781086
ORD6663,CUST2663,51,PROD1863,Pakistan,2022-11-26,2024-05-12,5,active,2024-01-19,147.02,5,Clothing,Skirt,Clothing,Female,735.1,466,31,735.1,999,23.712903225806453,0.031031031031031032,0.46646646646646645
ORD6664,CUST2664,64,PROD1864,Pakistan,2021-08-06,2023-09-11,5,cancelled,2024-04-26,327.61,6,Clothing,Cycling Helmet,Sports,Male,1965.66,710,19,1965.66,1476,103.45578947368422,0.012872628726287264,0.481029810298103
ORD6665,CUST2665,64,PROD1865,USA,2021-10-07,2024-08-05,3,paused,2023-01-17,823.69,2,Home,Bluetooth Speaker,Electronics,Male,1647.38,381,2,1647.38,1414,823.69,0.0014144271570014145,0.2694483734087694
ORD6666,CUST2666,66,PROD1866,USA,2023-07-07,2024-02-25,2,active,2024-07-02,20.04,7,Clothing,Skirt,Clothing,Female,140.28,543,8,140.28,776,17.535,0.010309278350515464,0.6997422680412371
ORD6667,CUST2667,32,PROD1867,Canada,2023-06-10,2025-06-08,4,cancelled,2023-07-07,175.23,9,Clothing,Hoodie,Clothing,Female,1577.07,74,22,1577.07,803,71.685,0.0273972602739726,0.0921544209215442
ORD6668,CUST2668,55,PROD1868,Germany,2021-01-01,2024-02-12,5,active,2022-10-23,330.08,5,Electronics,Chair,Home,Male,1650.3999999999999,556,34,1650.3999999999999,1693,48.54117647058823,0.02008269344359126,0.3284111045481394
ORD6669,CUST2669,59,PROD1869,USA,2023-04-07,2023-07-02,5,paused,2025-06-21,240.04,2,Home,Camera,Electronics,Male,480.08,781,36,480.08,867,13.335555555555555,0.04152249134948097,0.9008073817762399
ORD6670,CUST2670,24,PROD1870,Pakistan,2021-05-14,2022-12-04,0,active,2024-05-18,3.68,9,Home,Headphones,Electronics,Female,33.120000000000005,991,47,33.120000000000005,1560,0.7046808510638299,0.03012820512820513,0.6352564102564102
ORD6671,CUST2671,66,PROD1871,Canada,2020-08-28,2022-01-19,3,active,2023-08-10,323.89,2,Home,Lipstick,Beauty,Female,647.78,1310,37,647.78,1819,17.507567567567566,0.02034084661902144,0.720175920835624
ORD6672,CUST2672,48,PROD1872,Germany,2023-08-13,2025-06-12,4,cancelled,2025-07-18,29.26,9,Electronics,Face Wash,Beauty,Female,263.34000000000003,70,34,263.34000000000003,739,7.7452941176470596,0.046008119079837616,0.09472259810554803
ORD6673,CUST2673,22,PROD1873,Pakistan,2022-07-06,2024-02-23,3,paused,2024-08-03,119.12,5,Clothing,Lipstick,Beauty,Female,595.6,545,2,595.6,1142,297.8,0.0017513134851138354,0.47723292469352013
ORD6674,CUST2674,66,PROD1874,UK,2021-11-14,2023-04-23,5,active,2023-03-31,156.26,8,Home,Laptop,Electronics,Male,1250.08,851,42,1250.08,1376,29.76380952380952,0.030523255813953487,0.6184593023255814
ORD6675,CUST2675,28,PROD1875,UK,2021-10-02,2024-10-26,4,paused,2024-07-29,135.47,6,Electronics,Gaming Console,Electronics,Male,812.8199999999999,299,3,812.8199999999999,1419,270.94,0.0021141649048625794,0.21071176885130374
ORD6676,CUST2676,48,PROD1876,Canada,2020-11-04,2024-02-24,3,active,2021-07-05,814.81,2,Beauty,T-Shirt,Clothing,Male,1629.62,544,25,1629.62,1751,65.1848,0.014277555682467162,0.3106796116504854
ORD6677,CUST2677,35,PROD1877,India,2020-10-15,2023-05-09,0,active,2024-03-24,403.86,2,Beauty,Headphones,Electronics,Female,807.72,835,43,807.72,1771,18.78418604651163,0.024280067758328628,0.47148503670242803
ORD6678,CUST2678,27,PROD1878,USA,2021-06-11,2024-01-20,0,active,2023-03-25,163.55,6,Electronics,Foundation,Beauty,Female,981.3000000000001,579,48,981.3000000000001,1532,20.44375,0.031331592689295036,0.3779373368146214
ORD6679,CUST2679,24,PROD1879,Germany,2021-10-20,2023-07-24,2,paused,2024-05-12,75.07,5,Electronics,T-Shirt,Clothing,Female,375.34999999999997,759,32,375.34999999999997,1401,11.729687499999999,0.022840827980014276,0.5417558886509636
ORD6680,CUST2680,69,PROD1880,Pakistan,2022-02-12,2022-04-09,0,active,2023-10-16,118.64,8,Clothing,Headphones,Electronics,Female,949.12,1230,1,949.12,1286,949.12,0.0007776049766718507,0.9564541213063764
ORD6681,CUST2681,65,PROD1881,UK,2021-06-01,2021-06-25,4,active,2021-11-10,53.37,7,Beauty,Microwave,Home,Female,373.59,1518,34,373.59,1542,10.987941176470587,0.02204928664072633,0.9844357976653697
ORD6682,CUST2682,65,PROD1882,UK,2023-03-01,2024-04-05,3,active,2024-12-09,101.28,6,Clothing,Cycling Helmet,Sports,Female,607.6800000000001,503,38,607.6800000000001,904,15.991578947368422,0.0420353982300885,0.5564159292035398
ORD6683,CUST2683,55,PROD1883,USA,2023-02-05,2025-04-21,4,active,2024-04-18,86.01,5,Home,Laptop,Electronics,Male,430.05,122,48,430.05,928,8.959375,0.05172413793103448,0.1314655172413793
ORD6684,CUST2684,26,PROD1884,India,2022-12-23,2024-11-26,3,active,2024-01-09,306.85,5,Home,Microwave,Home,Male,1534.25,268,11,1534.25,972,139.47727272727272,0.01131687242798354,0.2757201646090535
ORD6685,CUST2685,20,PROD1885,Canada,2021-10-13,2025-06-18,1,active,2022-05-18,177.19,3,Beauty,Bluetooth Speaker,Electronics,Other,531.5699999999999,64,27,531.5699999999999,1408,19.687777777777775,0.019176136363636364,0.045454545454545456
ORD6686,CUST2686,51,PROD1886,Pakistan,2021-03-14,2023-08-07,0,cancelled,2023-09-17,1804.28,1,Home,Jacket,Clothing,Female,1804.28,745,32,1804.28,1621,56.38375,0.01974090067859346,0.459592843923504
ORD6687,CUST2687,35,PROD1887,UK,2023-02-24,2025-03-15,0,paused,2025-05-02,25.63,4,Electronics,Sofa,Home,Male,102.52,159,2,102.52,909,51.26,0.0022002200220022,0.17491749174917492
ORD6688,CUST2688,58,PROD1888,USA,2021-05-23,2021-08-10,2,active,2024-09-20,18.2,6,Sports,Jacket,Clothing,Male,109.19999999999999,1472,23,109.19999999999999,1551,4.747826086956521,0.014829142488716958,0.9490651192778853
ORD6689,CUST2689,50,PROD1889,USA,2020-08-27,2024-03-19,4,active,2023-04-06,200.74,5,Sports,Tablet,Electronics,Female,1003.7,520,38,1003.7,1820,26.413157894736845,0.020879120879120878,0.2857142857142857
ORD6690,CUST2690,42,PROD1890,Canada,2021-03-29,2025-08-20,0,active,2025-04-28,301.07,6,Beauty,Lamp,Home,Female,1806.42,1,46,1806.42,1606,39.27,0.028642590286425903,0.0006226650062266501
ORD6691,CUST2691,21,PROD1891,USA,2023-05-04,2023-06-15,0,active,2025-07-06,383.59,3,Beauty,Yoga Mat,Sports,Male,1150.77,798,33,1150.77,840,34.871818181818185,0.039285714285714285,0.95
ORD6692,CUST2692,46,PROD1892,UK,2023-02-21,2024-05-22,4,cancelled,2025-07-06,159.88,5,Electronics,Perfume,Beauty,Male,799.4,456,31,799.4,912,25.787096774193547,0.03399122807017544,0.5
ORD6693,CUST2693,62,PROD1893,UK,2023-01-07,2024-08-19,3,active,2024-11-24,96.74,6,Home,Headphones,Electronics,Male,580.4399999999999,367,17,580.4399999999999,957,34.1435294117647,0.017763845350052248,0.3834900731452456
ORD6694,CUST2694,33,PROD1894,Pakistan,2021-04-18,2025-01-14,1,paused,2024-08-04,147.04,8,Sports,Yoga Mat,Sports,Other,1176.32,219,12,1176.32,1586,98.02666666666666,0.007566204287515763,0.13808322824716268
ORD6695,CUST2695,59,PROD1895,UK,2022-02-14,2024-12-30,0,active,2024-04-08,67.84,9,Electronics,Chair,Home,Male,610.5600000000001,234,12,610.5600000000001,1284,50.88,0.009345794392523364,0.1822429906542056
ORD6696,CUST2696,60,PROD1896,UK,2023-05-13,2024-01-16,3,active,2024-04-17,488.97,1,Clothing,Laptop,Electronics,Male,488.97,583,49,488.97,831,9.978979591836735,0.05896510228640193,0.7015643802647413
ORD6697,CUST2697,21,PROD1897,Pakistan,2023-06-22,2024-02-27,1,active,2024-01-23,257.6,7,Sports,Conditioner,Beauty,Male,1803.2000000000003,541,34,1803.2000000000003,791,53.03529411764707,0.04298356510745891,0.683944374209861
ORD6698,CUST2698,62,PROD1898,Pakistan,2020-09-21,2022-07-11,4,paused,2025-07-17,200.49,2,Electronics,Smartphone,Electronics,Female,400.98,1137,41,400.98,1795,9.780000000000001,0.022841225626740947,0.6334261838440112
ORD6699,CUST2699,52,PROD1899,Pakistan,2023-05-16,2025-05-19,3,active,2023-06-22,80.9,9,Electronics,Camera,Electronics,Male,728.1,94,22,728.1,828,33.095454545454544,0.026570048309178744,0.11352657004830918
ORD6700,CUST2700,44,PROD1900,Germany,2023-03-26,2024-05-17,3,cancelled,2024-06-01,157.67,9,Sports,Tablet,Electronics,Male,1419.03,461,13,1419.03,879,109.15615384615384,0.01478953356086462,0.5244596131968146
ORD6701,CUST2701,65,PROD1901,USA,2020-09-26,2024-01-16,5,active,2024-06-20,104.98,8,Home,Shirt,Clothing,Female,839.84,583,26,839.84,1790,32.30153846153846,0.01452513966480447,0.3256983240223464
ORD6702,CUST2702,50,PROD1902,Pakistan,2022-12-30,2024-07-08,4,active,2024-09-05,62.9,4,Clothing,Foundation,Beauty,Female,251.6,409,13,251.6,965,19.353846153846153,0.013471502590673576,0.42383419689119173
ORD6703,CUST2703,30,PROD1903,Canada,2020-12-02,2025-04-22,4,cancelled,2023-07-20,145.29,3,Clothing,Chair,Home,Male,435.87,121,24,435.87,1723,18.16125,0.013929193267556587,0.0702263493905978
ORD6704,CUST2704,28,PROD1904,India,2022-06-24,2024-10-16,4,cancelled,2024-10-30,858.36,2,Home,Camera,Electronics,Female,1716.72,309,44,1716.72,1154,39.016363636363636,0.038128249566724434,0.26776429809358754
ORD6705,CUST2705,57,PROD1905,Canada,2021-06-29,2021-08-06,1,cancelled,2024-07-23,821.24,2,Home,Football,Sports,Male,1642.48,1476,23,1642.48,1514,71.41217391304347,0.015191545574636724,0.9749009247027741
ORD6706,CUST2706,40,PROD1906,UK,2021-11-08,2025-01-24,3,cancelled,2022-07-14,165.58,8,Electronics,Blender,Home,Male,1324.64,209,21,1324.64,1382,63.078095238095244,0.015195369030390739,0.1512301013024602
ORD6707,CUST2707,39,PROD1907,USA,2022-01-11,2025-06-14,5,active,2022-11-20,93.48,9,Clothing,Headphones,Electronics,Female,841.32,68,39,841.32,1318,21.572307692307692,0.02959028831562974,0.051593323216995446
ORD6708,CUST2708,33,PROD1908,USA,2021-09-27,2024-10-12,1,cancelled,2025-08-10,227.54,8,Sports,Sofa,Home,Female,1820.32,313,10,1820.32,1424,182.03199999999998,0.007022471910112359,0.21980337078651685
ORD6709,CUST2709,40,PROD1909,USA,2023-03-13,2025-04-20,1,paused,2023-08-20,259.94,6,Clothing,Jeans,Clothing,Male,1559.6399999999999,123,35,1559.6399999999999,892,44.561142857142855,0.03923766816143498,0.13789237668161436
ORD6710,CUST2710,20,PROD1910,India,2022-03-30,2024-02-09,0,active,2024-01-26,232.0,8,Electronics,Shirt,Clothing,Female,1856.0,559,39,1856.0,1240,47.58974358974359,0.031451612903225803,0.4508064516129032
ORD6711,CUST2711,47,PROD1911,India,2022-04-02,2024-09-04,5,paused,2023-02-01,184.92,7,Home,Tablet,Electronics,Male,1294.4399999999998,351,34,1294.4399999999998,1237,38.071764705882345,0.0274858528698464,0.2837510105092967
ORD6712,CUST2712,53,PROD1912,UK,2023-03-06,2025-05-21,2,active,2024-04-02,186.91,6,Clothing,Jeans,Clothing,Male,1121.46,92,30,1121.46,899,37.382,0.03337041156840934,0.10233592880978866
ORD6713,CUST2713,66,PROD1913,India,2021-08-04,2025-04-09,4,active,2024-01-11,82.59,9,Beauty,Refrigerator,Home,Female,743.3100000000001,134,46,743.3100000000001,1478,16.15891304347826,0.03112313937753721,0.09066305818673884
ORD6714,CUST2714,27,PROD1914,USA,2021-10-18,2023-03-20,4,active,2024-03-14,31.93,3,Home,Sofa,Home,Male,95.78999999999999,885,36,95.78999999999999,1403,2.660833333333333,0.02565930149679259,0.6307911617961511
ORD6715,CUST2715,48,PROD1915,Pakistan,2022-07-16,2024-05-13,4,paused,2023-12-20,244.96,4,Electronics,Chair,Home,Male,979.84,465,7,979.84,1132,139.97714285714287,0.006183745583038869,0.4107773851590106
ORD6716,CUST2716,36,PROD1916,India,2021-05-18,2021-10-10,2,cancelled,2024-10-27,79.27,4,Clothing,Sofa,Home,Female,317.08,1411,48,317.08,1556,6.605833333333333,0.030848329048843187,0.9068123393316195
ORD6717,CUST2717,43,PROD1917,Pakistan,2023-04-01,2025-01-22,4,active,2023-05-12,27.61,9,Clothing,Dumbbells,Sports,Male,248.49,211,42,248.49,873,5.916428571428572,0.048109965635738834,0.24169530355097366
ORD6718,CUST2718,18,PROD1918,Canada,2022-01-18,2022-02-13,5,cancelled,2025-01-24,30.43,9,Beauty,Camera,Electronics,Male,273.87,1285,18,273.87,1311,15.215,0.013729977116704805,0.9801678108314263
ORD6719,CUST2719,40,PROD1919,Pakistan,2020-11-05,2023-03-08,1,cancelled,2024-11-07,870.22,2,Beauty,Sneakers,Clothing,Female,1740.44,897,35,1740.44,1750,49.72685714285714,0.02,0.5125714285714286
ORD6720,CUST2720,22,PROD1920,USA,2023-01-10,2025-05-26,3,paused,2024-12-21,175.59,9,Home,Jeans,Clothing,Female,1580.31,87,41,1580.31,954,38.54414634146341,0.0429769392033543,0.09119496855345911
ORD6721,CUST2721,18,PROD1921,UK,2020-10-09,2024-04-06,2,active,2023-12-25,362.98,4,Clothing,Dining Table,Home,Female,1451.92,502,27,1451.92,1777,53.77481481481482,0.015194147439504783,0.2824985931344963
ORD6722,CUST2722,25,PROD1922,USA,2022-06-14,2024-01-22,3,cancelled,2024-08-28,473.31,3,Electronics,Face Wash,Beauty,Female,1419.93,577,2,1419.93,1164,709.965,0.001718213058419244,0.4957044673539519
ORD6723,CUST2723,18,PROD1923,UK,2022-09-29,2024-09-29,3,active,2023-03-30,156.06,6,Electronics,Foundation,Beauty,Female,936.36,326,9,936.36,1057,104.04,0.008514664143803218,0.30842005676442763
ORD6724,CUST2724,42,PROD1924,USA,2023-06-23,2023-09-13,4,active,2023-07-28,14.15,5,Home,Dumbbells,Sports,Male,70.75,708,31,70.75,790,2.282258064516129,0.039240506329113925,0.8962025316455696
ORD6725,CUST2725,26,PROD1925,Canada,2021-05-04,2021-06-13,5,cancelled,2023-03-14,164.04,8,Home,Shirt,Clothing,Male,1312.32,1530,13,1312.32,1570,100.94769230769231,0.008280254777070064,0.9745222929936306
ORD6726,CUST2726,53,PROD1926,Canada,2021-01-24,2021-05-30,5,active,2021-04-28,206.77,3,Sports,Shampoo,Beauty,Female,620.3100000000001,1544,23,620.3100000000001,1670,26.970000000000002,0.013772455089820359,0.9245508982035928
ORD6727,CUST2727,49,PROD1927,Germany,2021-04-17,2023-02-14,1,cancelled,2021-07-29,972.15,2,Home,Shirt,Clothing,Other,1944.3,919,1,1944.3,1587,1944.3,0.000630119722747322,0.579080025204789
ORD6728,CUST2728,43,PROD1928,USA,2023-01-23,2025-05-25,3,active,2023-04-21,33.55,2,Clothing,Shirt,Clothing,Female,67.1,88,36,67.1,941,1.8638888888888887,0.03825717321997875,0.09351753453772582
ORD6729,CUST2729,18,PROD1929,Pakistan,2022-07-08,2023-03-07,5,active,2022-08-20,227.4,4,Home,Conditioner,Beauty,Other,909.6,898,18,909.6,1140,50.53333333333333,0.015789473684210527,0.787719298245614
ORD6730,CUST2730,25,PROD1930,USA,2021-02-22,2023-07-24,2,cancelled,2022-11-10,262.56,4,Sports,Laptop,Electronics,Male,1050.24,759,26,1050.24,1641,40.393846153846155,0.015843997562461912,0.4625228519195612
ORD6731,CUST2731,42,PROD1931,India,2022-08-04,2023-02-03,3,active,2022-10-05,388.38,2,Clothing,Dining Table,Home,Female,776.76,930,35,776.76,1113,22.193142857142856,0.031446540880503145,0.8355795148247979
ORD6732,CUST2732,47,PROD1932,Germany,2022-09-09,2025-04-08,3,active,2024-03-13,157.06,9,Sports,Gaming Console,Electronics,Male,1413.54,135,34,1413.54,1077,41.57470588235294,0.031569173630454965,0.12534818941504178
ORD6733,CUST2733,20,PROD1933,Canada,2022-07-27,2025-06-25,2,active,2023-11-09,171.09,5,Electronics,Tennis Racket,Sports,Female,855.45,57,36,855.45,1121,23.762500000000003,0.032114183764495985,0.05084745762711865
ORD6734,CUST2734,41,PROD1934,India,2022-12-12,2023-06-24,1,active,2024-09-24,317.36,5,Clothing,Lamp,Home,Female,1586.8000000000002,789,19,1586.8000000000002,983,83.51578947368422,0.019328585961342827,0.8026449643947101
